t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
47,1.2434494358242763,-6.085787486784972,-1.963576643894937,0.0,0.0,0.0,0.0
48,0.9369065729286229,-6.171892821208328,-1.4795035576937414,0.0,0.0,0.0,0.0
49,0.6266661678215226,-6.23364051433599,-0.9895915468712164,0.0,0.0,0.0,0.0
50,0.3139525976465657,-6.270786876233027,-0.495774070314557,0.0,0.0,0.0,0.0
51,6.123233995736766e-16,-6.283185307179586,-9.66942355091577e-16,0.0,0.0,0.0,0.0
52,-0.3139525976465645,-6.270786876233027,0.4957740703145551,0.0,0.0,0.0,0.0
53,-0.6266661678215214,-6.233640514335991,0.9895915468712144,0.0,0.0,0.0,0.0
54,-0.9369065729286217,-6.171892821208328,1.4795035576937394,0.0,0.0,0.0,0.0
55,-1.2434494358242751,-6.085787486784972,1.9635766438949351,0.0,0.0,0.0,0.0
56,-1.5450849718747364,-5.975664329483112,2.439900390155508,0.0,0.0,0.0,0.0
57,-1.8406227634233874,-5.84195795509413,2.906594964260595,0.0,0.0,0.0,0.0
58,-2.1288964578253635,-5.685196041593106,3.36181853593868,0.0,0.0,0.0,0.0
59,-2.408768370508575,-5.505997256634927,3.803774545724204,0.0,0.0,0.0,0.0
60,-2.6791339748949836,-5.30506881595568,4.230718795157049,0.0,0.0,0.0,0.0
61,-2.938926261462365,-5.0832036923152595,4.640966330336968,0.0,0.0,0.0,0.0
62,-3.1871199487434465,-4.841277485996138,5.0328980916668815,0.0,0.0,0.0,0.0
63,-3.4227355296434436,-4.580244969209083,5.404967303541415,0.0,0.0,0.0,0.0
64,-3.6448431371070567,-4.301136318043446,5.755705578763544,0.0,0.0,0.0,0.0
65,-3.852566213878947,-4.005053046832757,6.083728713598051,0.0,0.0,0.0,0.0
66,-4.045084971874736,-3.693163660980914,6.387742150591252,0.0,0.0,0.0,0.0
67,-4.221639627510074,-3.3666990454051633,6.666546087597866,0.0,0.0,0.0,0.0
68,-4.381533400219318,-3.02694760679568,6.919040212851936,0.0,0.0,0.0,0.0
69,-4.5241352623300966,-2.6752501888629996,7.144228047394669,0.0,0.0,0.0,0.0
70,-4.648882429441257,-2.312994780640425,7.341220877721667,0.0,0.0,0.0,0.0
71,-4.755282581475767,-1.9416110387254675,7.509241263129088,0.0,0.0,0.0,0.0
72,-4.8429158056431545,-1.562564645078368,7.647626103916943,0.0,0.0,0.0,0.0
73,-4.911436253643443,-1.1773515226450209,7.755829258340666,0.0,0.0,0.0,0.0
74,-4.960573506572389,-0.7874919316325459,7.833423697983059,0.0,0.0,0.0,0.0
75,-4.990133642141358,-0.3945244697367536,7.8801031930403855,0.0,0.0,0.0,0.0
76,-5.0,-1.1542024162330739e-15,7.895683520871486,0.0,0.0,0.0,0.0
77,-4.990133642141358,0.39452446973675126,7.8801031930403855,0.0,0.0,0.0,0.0
78,-4.9605735065723895,0.7874919316325437,7.83342369798306,0.0,0.0,0.0,0.0
79,-4.911436253643443,1.1773515226450186,7.755829258340666,0.0,0.0,0.0,0.0
80,-4.842915805643155,1.5625646450783657,7.647626103916944,0.0,0.0,0.0,0.0
81,-4.755282581475768,1.9416110387254653,7.509241263129089,0.0,0.0,0.0,0.0
82,-4.648882429441258,2.3129947806404227,7.341220877721668,0.0,0.0,0.0,0.0
83,-4.524135262330099,2.6752501888629925,7.144228047394673,0.0,0.0,0.0,0.0
84,-4.3815334002193165,3.026947606795683,6.919040212851934,0.0,0.0,0.0,0.0
85,-4.221639627510075,3.366699045405161,6.666546087597868,0.0,0.0,0.0,0.0
86,-4.045084971874738,3.693163660980912,6.3877421505912535,0.0,0.0,0.0,0.0
87,-3.852566213878948,4.005053046832756,6.0837287135980525,0.0,0.0,0.0,0.0
88,-3.6448431371070606,4.301136318043441,5.75570557876355,0.0,0.0,0.0,0.0
89,-3.4227355296434414,4.580244969209085,5.404967303541412,0.0,0.0,0.0,0.0
90,-3.1871199487434483,4.841277485996137,5.032898091666884,0.0,0.0,0.0,0.0
91,-2.938926261462367,5.0832036923152595,4.640966330336971,0.0,0.0,0.0,0.0
92,-2.6791339748949854,5.305068815955679,4.230718795157052,0.0,0.0,0.0,0.0
93,-2.4087683705085805,5.505997256634924,3.8037745457242123,0.0,0.0,0.0,0.0
94,-2.128896457825361,5.685196041593107,3.3618185359386765,0.0,0.0,0.0,0.0
95,-1.8406227634233894,5.84195795509413,2.906594964260598,0.0,0.0,0.0,0.0
96,-1.5450849718747381,5.975664329483111,2.4399003901555107,0.0,0.0,0.0,0.0
97,-1.2434494358242767,6.085787486784972,1.9635766438949378,0.0,0.0,0.0,0.0
98,-0.9369065729286279,6.171892821208326,1.4795035576937492,0.0,0.0,0.0,0.0
99,-0.626666167821519,6.233640514335991,0.9895915468712104,0.0,0.0,0.0,0.0
100,-0.3139525976465663,6.270786876233027,0.49577407031455795,0.0,0.0,0.0,0.0
101,-1.2246467991473533e-15,6.283185307179586,1.933884710183154e-15,0.0,0.0,0.0,0.0
102,0.3139525976465639,6.270786876233027,-0.4957740703145541,0.0,0.0,0.0,0.0
103,0.6266661678215164,6.233640514335992,-0.9895915468712065,0.0,0.0,0.0,0.0
104,0.9369065729286253,6.171892821208327,-1.4795035576937454,0.0,0.0,0.0,0.0
105,1.2434494358242745,6.085787486784972,-1.963576643894934,0.0,0.0,0.0,0.0
106,1.545084971874736,5.975664329483112,-2.439900390155507,0.0,0.0,0.0,0.0
107,1.840622763423387,5.841957955094131,-2.906594964260594,0.0,0.0,0.0,0.0
108,2.128896457825359,5.685196041593109,-3.361818535938673,0.0,0.0,0.0,0.0
109,2.4087683705085783,5.505997256634925,-3.8037745457242087,0.0,0.0,0.0,0.0
110,2.679133974894983,5.305068815955681,-4.230718795157048,0.0,0.0,0.0,0.0
111,2.9389262614623646,5.08320369231526,-4.640966330336967,0.0,0.0,0.0,0.0
112,3.187119948743446,4.841277485996138,-5.032898091666881,0.0,0.0,0.0,0.0
113,3.4227355296434396,4.580244969209088,-5.404967303541409,0.0,0.0,0.0,0.0
114,3.6448431371070593,4.301136318043443,-5.755705578763548,0.0,0.0,0.0,0.0
115,3.852566213878946,4.005053046832758,-6.08372871359805,0.0,0.0,0.0,0.0
116,4.045084971874736,3.6931636609809146,-6.387742150591251,0.0,0.0,0.0,0.0
117,4.221639627510074,3.3666990454051637,-6.666546087597866,0.0,0.0,0.0,0.0
118,4.381533400219316,3.0269476067956855,-6.919040212851932,0.0,0.0,0.0,0.0
119,4.524135262330098,2.675250188862995,-7.144228047394671,0.0,0.0,0.0,0.0
120,4.648882429441257,2.312994780640426,-7.341220877721667,0.0,0.0,0.0,0.0
121,4.755282581475767,1.9416110387254684,-7.509241263129088,0.0,0.0,0.0,0.0
122,4.8429158056431545,1.5625646450783686,-7.647626103916943,0.0,0.0,0.0,0.0
123,4.911436253643442,1.177351522645027,-7.755829258340664,0.0,0.0,0.0,0.0
124,4.9605735065723895,0.7874919316325413,-7.83342369798306,0.0,0.0,0.0,0.0
125,4.990133642141358,0.3945244697367543,-7.8801031930403855,0.0,0.0,0.0,0.0
126,5.0,1.92367069372179e-15,-7.895683520871486,0.0,0.0,0.0,0.0
127,4.990133642141358,-0.3945244697367505,-7.8801031930403855,0.0,0.0,0.0,0.0
128,4.9605735065723895,-0.7874919316325374,-7.8334236979830605,0.0,0.0,0.0,0.0
129,4.911436253643443,-1.1773515226450233,-7.755829258340665,0.0,0.0,0.0,0.0
130,4.842915805643155,-1.562564645078365,-7.647626103916944,0.0,0.0,0.0,0.0
131,4.755282581475768,-1.9416110387254646,-7.509241263129089,0.0,0.0,0.0,0.0
132,4.648882429441258,-2.312994780640422,-7.3412208777216685,0.0,0.0,0.0,0.0
133,4.5241352623301,-2.6752501888629916,-7.144228047394674,0.0,0.0,0.0,0.0
134,4.3815334002193165,-3.0269476067956824,-6.919040212851934,0.0,0.0,0.0,0.0
135,4.221639627510076,-3.36669904540516,-6.666546087597869,0.0,0.0,0.0,0.0
136,4.045084971874738,-3.693163660980912,-6.3877421505912535,0.0,0.0,0.0,0.0
137,3.8525662138789487,-4.005053046832755,-6.083728713598053,0.0,0.0,0.0,0.0
138,3.644843137107061,-4.30113631804344,-5.755705578763551,0.0,0.0,0.0,0.0
139,3.422735529643442,-4.580244969209084,-5.4049673035414125,0.0,0.0,0.0,0.0
140,3.1871199487434487,-4.8412774859961365,-5.032898091666885,0.0,0.0,0.0,0.0
141,2.938926261462367,-5.083203692315259,-4.640966330336971,0.0,0.0,0.0,0.0
142,2.6791339748949863,-5.305068815955679,-4.230718795157053,0.0,0.0,0.0,0.0
143,2.408768370508581,-5.505997256634924,-3.803774545724213,0.0,0.0,0.0,0.0
144,2.1288964578253617,-5.685196041593107,-3.3618185359386774,0.0,0.0,0.0,0.0
145,1.8406227634233898,-5.84195795509413,-2.906594964260599,0.0,0.0,0.0,0.0
146,1.545084971874739,-5.975664329483111,-2.439900390155512,0.0,0.0,0.0,0.0
147,1.2434494358242774,-6.085787486784972,-1.963576643894939,0.0,0.0,0.0,0.0
148,0.9369065729286284,-6.171892821208326,-1.47950355769375,0.0,0.0,0.0,0.0
149,0.6266661678215195,-6.233640514335991,-0.9895915468712113,0.0,0.0,0.0,0.0
150,0.3139525976465669,-6.270786876233027,-0.49577407031455895,0.0,0.0,0.0,0.0
151,1.8369701987210296e-15,-6.283185307179586,-2.9008270652747307e-15,0.0,0.0,0.0,0.0
152,-0.31395259764656325,-6.270786876233027,0.4957740703145532,0.0,0.0,0.0,0.0
153,-0.6266661678215159,-6.233640514335992,0.9895915468712057,0.0,0.0,0.0,0.0
154,-0.9369065729286248,-6.171892821208327,1.4795035576937445,0.0,0.0,0.0,0.0
155,-1.2434494358242738,-6.085787486784972,1.9635766438949331,0.0,0.0,0.0,0.0
156,-1.5450849718747353,-5.975664329483112,2.4399003901555063,0.0,0.0,0.0,0.0
157,-1.8406227634233863,-5.841957955094131,2.9065949642605933,0.0,0.0,0.0,0.0
158,-2.128896457825358,-5.68519604159311,3.361818535938672,0.0,0.0,0.0,0.0
159,-2.408768370508578,-5.505997256634926,3.803774545724208,0.0,0.0,0.0,0.0
160,-2.6791339748949827,-5.305068815955681,4.230718795157047,0.0,0.0,0.0,0.0
161,-2.938926261462364,-5.083203692315261,4.640966330336966,0.0,0.0,0.0,0.0
162,-3.1871199487434527,-4.841277485996132,5.032898091666891,0.0,0.0,0.0,0.0
163,-3.422735529643439,-4.580244969209088,5.404967303541408,0.0,0.0,0.0,0.0
164,-3.644843137107059,-4.301136318043444,5.755705578763547,0.0,0.0,0.0,0.0
165,-3.8525662138789403,-4.005053046832767,6.08372871359804,0.0,0.0,0.0,0.0
166,-4.045084971874736,-3.6931636609809155,6.387742150591251,0.0,0.0,0.0,0.0
167,-4.221639627510078,-3.366699045405155,6.666546087597873,0.0,0.0,0.0,0.0
168,-4.381533400219315,-3.0269476067956864,6.9190402128519315,0.0,0.0,0.0,0.0
169,-4.524135262330098,-2.675250188862996,7.144228047394671,0.0,0.0,0.0,0.0
170,-4.648882429441254,-2.3129947806404365,7.341220877721661,0.0,0.0,0.0,0.0
171,-4.755282581475767,-1.941611038725469,7.509241263129087,0.0,0.0,0.0,0.0
172,-4.842915805643157,-1.5625646450783588,7.647626103916947,0.0,0.0,0.0,0.0
173,-4.911436253643442,-1.177351522645028,7.755829258340664,0.0,0.0,0.0,0.0
174,-4.9605735065723895,-0.7874919316325419,7.83342369798306,0.0,0.0,0.0,0.0
175,-4.990133642141357,-0.39452446973676625,7.880103193040385,0.0,0.0,0.0,0.0
176,-5.0,-2.693138971210506e-15,7.895683520871486,0.0,0.0,0.0,0.0
177,-4.990133642141357,0.39452446973676086,7.880103193040385,0.0,0.0,0.0,0.0
178,-4.9605735065723895,0.7874919316325367,7.8334236979830605,0.0,0.0,0.0,0.0
179,-4.911436253643443,1.1773515226450226,7.755829258340665,0.0,0.0,0.0,0.0
180,-4.842915805643158,1.5625646450783535,7.647626103916949,0.0,0.0,0.0,0.0
181,-4.755282581475769,1.941611038725464,7.5092412631290895,0.0,0.0,0.0,0.0
182,-4.648882429441255,2.3129947806404316,7.341220877721663,0.0,0.0,0.0,0.0
183,-4.5241352623301,2.675250188862991,7.144228047394674,0.0,0.0,0.0,0.0
184,-4.381533400219317,3.0269476067956815,6.919040212851935,0.0,0.0,0.0,0.0
185,-4.22163962751008,3.36669904540515,6.666546087597876,0.0,0.0,0.0,0.0
186,-4.045084971874738,3.6931636609809115,6.387742150591254,0.0,0.0,0.0,0.0
187,-3.852566213878943,4.005053046832763,6.0837287135980445,0.0,0.0,0.0,0.0
188,-3.6448431371070615,4.301136318043439,5.755705578763552,0.0,0.0,0.0,0.0
189,-3.4227355296434423,4.580244969209084,5.404967303541413,0.0,0.0,0.0,0.0
190,-3.187119948743456,4.8412774859961285,5.032898091666897,0.0,0.0,0.0,0.0
191,-2.9389262614623672,5.083203692315258,4.640966330336972,0.0,0.0,0.0,0.0
192,-2.6791339748949787,5.305068815955685,4.230718795157041,0.0,0.0,0.0,0.0
193,-2.4087683705085814,5.505997256634923,3.803774545724214,0.0,0.0,0.0,0.0
194,-2.128896457825362,5.685196041593107,3.3618185359386783,0.0,0.0,0.0,0.0
195,-1.8406227634233985,5.8419579550941245,2.906594964260613,0.0,0.0,0.0,0.0
196,-1.5450849718747395,5.975664329483111,2.439900390155513,0.0,0.0,0.0,0.0
197,-1.2434494358242694,6.085787486784975,1.9635766438949263,0.0,0.0,0.0,0.0
198,-0.936906572928629,6.171892821208326,1.479503557693751,0.0,0.0,0.0,0.0
199,-0.6266661678215201,6.233640514335991,0.9895915468712122,0.0,0.0,0.0,0.0
200,-0.31395259764657635,6.270786876233026,0.4957740703145739,0.0,0.0,0.0,0.0
201,-2.4492935982947065e-15,6.283185307179586,3.867769420366308e-15,0.0,0.0,0.0,0.0
202,0.3139525976465715,6.270786876233027,-0.49577407031456616,0.0,0.0,0.0,0.0
203,0.6266661678215152,6.233640514335992,-0.9895915468712045,0.0,0.0,0.0,0.0
204,0.9369065729286242,6.171892821208327,-1.4795035576937436,0.0,0.0,0.0,0.0
205,1.2434494358242647,6.085787486784976,-1.9635766438949187,0.0,0.0,0.0,0.0
206,1.5450849718747348,5.975664329483113,-2.4399003901555054,0.0,0.0,0.0,0.0
207,1.840622763423394,5.841957955094126,-2.9065949642606057,0.0,0.0,0.0,0.0
208,2.1288964578253577,5.68519604159311,-3.361818535938671,0.0,0.0,0.0,0.0
209,2.408768370508577,5.505997256634926,-3.803774545724207,0.0,0.0,0.0,0.0
210,2.6791339748949747,5.305068815955687,-4.230718795157035,0.0,0.0,0.0,0.0
211,2.9389262614623632,5.083203692315262,-4.6409663303369655,0.0,0.0,0.0,0.0
212,3.187119948743452,4.841277485996133,-5.03289809166689,0.0,0.0,0.0,0.0
213,3.422735529643439,4.580244969209088,-5.404967303541408,0.0,0.0,0.0,0.0
214,3.6448431371070584,4.301136318043444,-5.755705578763546,0.0,0.0,0.0,0.0
215,3.8525662138789403,4.005053046832768,-6.08372871359804,0.0,0.0,0.0,0.0
216,4.0450849718747355,3.6931636609809164,-6.38774215059125,0.0,0.0,0.0,0.0
217,4.221639627510077,3.3666990454051553,-6.666546087597872,0.0,0.0,0.0,0.0
218,4.381533400219315,3.0269476067956873,-6.9190402128519315,0.0,0.0,0.0,0.0
219,4.524135262330098,2.6752501888629965,-7.14422804739467,0.0,0.0,0.0,0.0
220,4.648882429441254,2.312994780640438,-7.341220877721661,0.0,0.0,0.0,0.0
221,4.755282581475767,1.94161103872547,-7.509241263129087,0.0,0.0,0.0,0.0
222,4.842915805643156,1.5625646450783595,-7.647626103916946,0.0,0.0,0.0,0.0
223,4.911436253643442,1.1773515226450286,-7.755829258340664,0.0,0.0,0.0,0.0
224,4.9605735065723895,0.7874919316325428,-7.83342369798306,0.0,0.0,0.0,0.0
225,4.990133642141357,0.394524469736767,-7.880103193040385,0.0,0.0,0.0,0.0
226,5.0,3.4626072486992218e-15,-7.895683520871486,0.0,0.0,0.0,0.0
227,4.990133642141358,-0.39452446973676014,-7.8801031930403855,0.0,0.0,0.0,0.0
228,4.9605735065723895,-0.7874919316325358,-7.8334236979830605,0.0,0.0,0.0,0.0
229,4.911436253643443,-1.1773515226450217,-7.755829258340665,0.0,0.0,0.0,0.0
230,4.842915805643158,-1.5625646450783528,-7.647626103916949,0.0,0.0,0.0,0.0
231,4.755282581475769,-1.9416110387254633,-7.5092412631290895,0.0,0.0,0.0,0.0
232,4.648882429441255,-2.312994780640431,-7.341220877721664,0.0,0.0,0.0,0.0
233,4.524135262330101,-2.6752501888629903,-7.144228047394675,0.0,0.0,0.0,0.0
234,4.381533400219318,-3.0269476067956806,-6.919040212851936,0.0,0.0,0.0,0.0
235,4.221639627510081,-3.36669904540515,-6.666546087597877,0.0,0.0,0.0,0.0
236,4.045084971874739,-3.6931636609809106,-6.387742150591255,0.0,0.0,0.0,0.0
237,3.8525662138789434,-4.005053046832763,-6.083728713598045,0.0,0.0,0.0,0.0
238,3.6448431371070624,-4.301136318043438,-5.7557055787635525,0.0,0.0,0.0,0.0
239,3.422735529643443,-4.580244969209084,-5.404967303541414,0.0,0.0,0.0,0.0
240,3.1871199487434563,-4.8412774859961285,-5.0328980916668975,0.0,0.0,0.0,0.0
241,2.9389262614623677,-5.083203692315258,-4.640966330336973,0.0,0.0,0.0,0.0
242,2.679133974894979,-5.305068815955684,-4.230718795157042,0.0,0.0,0.0,0.0
243,2.4087683705085823,-5.505997256634922,-3.803774545724215,0.0,0.0,0.0,0.0
244,2.1288964578253626,-5.685196041593107,-3.361818535938679,0.0,0.0,0.0,0.0
245,1.840622763423399,-5.8419579550941245,-2.9065949642606137,0.0,0.0,0.0,0.0
246,1.54508497187474,-5.975664329483111,-2.439900390155514,0.0,0.0,0.0,0.0
247,1.24344943582427,-6.085787486784974,-1.963576643894927,0.0,0.0,0.0,0.0
248,0.9369065729286297,-6.171892821208325,-1.479503557693752,0.0,0.0,0.0,0.0
249,0.6266661678215207,-6.233640514335991,-0.9895915468712133,0.0,0.0,0.0,0.0
250,0.313952597646577,-6.270786876233026,-0.4957740703145748,0.0,0.0,0.0,0.0
251,3.061616997868383e-15,-6.283185307179586,-4.834711775457885e-15,0.0,0.0,0.0,0.0
252,-0.3139525976465709,-6.270786876233027,0.4957740703145652,0.0,0.0,0.0,0.0
253,-0.6266661678215146,-6.233640514335992,0.9895915468712037,0.0,0.0,0.0,0.0
254,-0.9369065729286236,-6.171892821208327,1.4795035576937425,0.0,0.0,0.0,0.0
255,-1.243449435824264,-6.085787486784976,1.9635766438949176,0.0,0.0,0.0,0.0
256,-1.5450849718747257,-5.975664329483116,2.439900390155491,0.0,0.0,0.0,0.0
257,-1.8406227634233936,-5.841957955094127,2.906594964260605,0.0,0.0,0.0,0.0
258,-2.1288964578253653,-5.685196041593105,3.361818535938683,0.0,0.0,0.0,0.0
259,-2.4087683705085765,-5.5059972566349265,3.803774545724206,0.0,0.0,0.0,0.0
260,-2.679133974894982,-5.305068815955682,4.2307187951570455,0.0,0.0,0.0,0.0
261,-2.938926261462363,-5.083203692315262,4.640966330336965,0.0,0.0,0.0,0.0
262,-3.1871199487434447,-4.84127748599614,5.032898091666879,0.0,0.0,0.0,0.0
263,-3.4227355296434387,-4.5802449692090885,5.404967303541407,0.0,0.0,0.0,0.0
264,-3.6448431371070518,-4.3011363180434525,5.755705578763536,0.0,0.0,0.0,0.0
265,-3.85256621387894,-4.005053046832768,6.083728713598039,0.0,0.0,0.0,0.0
266,-4.045084971874741,-3.693163660980908,6.387742150591258,0.0,0.0,0.0,0.0
267,-4.221639627510077,-3.366699045405156,6.666546087597872,0.0,0.0,0.0,0.0
268,-4.381533400219319,-3.026947606795678,6.919040212851938,0.0,0.0,0.0,0.0
269,-4.524135262330098,-2.6752501888629974,7.14422804739467,0.0,0.0,0.0,0.0
270,-4.648882429441256,-2.312994780640428,7.341220877721666,0.0,0.0,0.0,0.0
271,-4.755282581475767,-1.9416110387254706,7.509241263129087,0.0,0.0,0.0,0.0
272,-4.8429158056431545,-1.562564645078371,7.647626103916942,0.0,0.0,0.0,0.0
273,-4.911436253643442,-1.1773515226450295,7.755829258340663,0.0,0.0,0.0,0.0
274,-4.960573506572389,-0.7874919316325547,7.833423697983058,0.0,0.0,0.0,0.0
275,-4.990133642141357,-0.3945244697367678,7.880103193040385,0.0,0.0,0.0,0.0
276,-5.0,-1.5393254719815557e-14,7.895683520871486,0.0,0.0,0.0,0.0
277,-4.990133642141358,0.39452446973675936,7.8801031930403855,0.0,0.0,0.0,0.0
278,-4.960573506572389,0.7874919316325462,7.833423697983059,0.0,0.0,0.0,0.0
279,-4.911436253643443,1.177351522645021,7.755829258340666,0.0,0.0,0.0,0.0
280,-4.842915805643156,1.5625646450783628,7.647626103916945,0.0,0.0,0.0,0.0
281,-4.755282581475769,1.9416110387254626,7.5092412631290895,0.0,0.0,0.0,0.0
282,-4.648882429441259,2.31299478064042,7.341220877721669,0.0,0.0,0.0,0.0
283,-4.524135262330101,2.67525018886299,7.144228047394675,0.0,0.0,0.0,0.0
284,-4.381533400219323,3.0269476067956704,6.919040212851943,0.0,0.0,0.0,0.0
285,-4.221639627510081,3.366699045405149,6.666546087597877,0.0,0.0,0.0,0.0
286,-4.045084971874734,3.693163660980919,6.387742150591247,0.0,0.0,0.0,0.0
287,-3.8525662138789443,4.005053046832762,6.083728713598046,0.0,0.0,0.0,0.0
288,-3.6448431371070567,4.301136318043446,5.755705578763544,0.0,0.0,0.0,0.0
289,-3.4227355296434436,4.580244969209083,5.404967303541415,0.0,0.0,0.0,0.0
290,-3.18711994874345,4.841277485996135,5.032898091666887,0.0,0.0,0.0,0.0
291,-2.9389262614623686,5.083203692315257,4.6409663303369735,0.0,0.0,0.0,0.0
292,-2.6791339748949876,5.305068815955678,4.230718795157055,0.0,0.0,0.0,0.0
293,-2.4087683705085827,5.505997256634922,3.803774545724216,0.0,0.0,0.0,0.0
294,-2.1288964578253715,5.685196041593102,3.361818535938693,0.0,0.0,0.0,0.0
295,-1.8406227634233998,5.841957955094124,2.906594964260615,0.0,0.0,0.0,0.0
296,-1.5450849718747488,5.975664329483107,2.4399003901555276,0.0,0.0,0.0,0.0
297,-1.2434494358242705,6.085787486784974,1.9635766438949278,0.0,0.0,0.0,0.0
298,-0.9369065729286215,6.171892821208328,1.4795035576937392,0.0,0.0,0.0,0.0
299,-0.6266661678215213,6.233640514335991,0.9895915468712142,0.0,0.0,0.0,0.0
300,-0.31395259764656874,6.270786876233027,0.49577407031456183,0.0,0.0,0.0,0.0
301,-3.673940397442059e-15,6.283185307179586,5.801654130549461e-15,0.0,0.0,0.0,0.0
302,0.31395259764656147,6.270786876233028,-0.4957740703145503,0.0,0.0,0.0,0.0
303,0.6266661678215141,6.233640514335992,-0.9895915468712028,0.0,0.0,0.0,0.0
304,0.9369065729286142,6.1718928212083295,-1.4795035576937279,0.0,0.0,0.0,0.0
305,1.2434494358242634,6.085787486784976,-1.9635766438949167,0.0,0.0,0.0,0.0
306,1.545084971874742,5.97566432948311,-2.439900390155517,0.0,0.0,0.0,0.0
307,1.840622763423393,5.841957955094127,-2.906594964260604,0.0,0.0,0.0,0.0
308,2.128896457825365,5.685196041593105,-3.3618185359386823,0.0,0.0,0.0,0.0
309,2.408768370508576,5.5059972566349265,-3.8037745457242056,0.0,0.0,0.0,0.0
310,2.679133974894982,5.305068815955683,-4.2307187951570455,0.0,0.0,0.0,0.0
311,2.9389262614623624,5.083203692315262,-4.640966330336964,0.0,0.0,0.0,0.0
312,3.1871199487434443,4.841277485996141,-5.032898091666878,0.0,0.0,0.0,0.0
