t,dim_1
109,-0.0001564691885434424
110,-0.00018655265278527574
111,-0.00010746818021572626
112,-9.755885453492054e-5
113,-6.739617087550282e-5
114,-4.140743140243068e-5
115,-2.295598208736582e-5
116,-2.674351647527196e-5
117,-6.624582603528472e-5
118,-0.00012819038893497117
119,-0.00015484422554357994
120,-0.00015280086809573454
121,-0.00019596410911722328
122,-0.0001880055929127073
123,-0.00021085640804204396
124,-0.00016416813089738033
125,-0.00010902403156986019
126,-7.6012595167143e-5
127,-5.246365620998963e-5
128,-3.5779504581922385e-5
129,-7.858612195718006e-5
130,-3.973601044662475e-5
131,-1.6966961152392698e-5
132,1.3690324769759001e-5
133,-4.808678922535014e-5
134,-7.696225977693179e-5
135,-7.229093862272153e-5
136,-8.248096588297977e-5
137,-2.6670776344938118e-5
138,1.7857472128616057e-5
139,4.373028220096694e-5
140,6.333919374013865e-5
141,6.476278137609489e-5
142,3.675101136182264e-5
143,5.248724845497271e-5
144,4.616449189489174e-5
145,3.277559016125102e-5
146,2.224511065987021e-5
147,2.1236182728817637e-5
148,1.9703375934075916e-5
149,4.100735098352013e-5
150,3.428100909264294e-5
151,2.758255427793808e-5
152,2.6112608544040134e-5
153,4.9290560113522265e-5
154,4.58573002088771e-5
155,-3.2063384325265536e-6
156,-1.7446294212443386e-6
157,2.442122825622775e-5
158,2.3242581188612995e-5
159,-1.7143824548662782e-5
160,-5.0442157003415086e-5
161,-5.3052449880836495e-5
162,-4.337897985129161e-5
163,-5.3556315478205415e-5
164,-7.449950302933828e-5
165,-4.7426945834217645e-5
166,-8.2740752103851e-5
167,-7.491753998298672e-5
168,-8.372391118818413e-5
169,-5.603795801430227e-5
170,-1.4699789368141303e-5
171,2.8971794556269287e-5
172,1.905177109222113e-5
173,6.20728470699683e-5
174,3.077279041772111e-5
175,1.6446276377353693e-5
176,1.0814845070987807e-5
177,-3.2900103600620826e-5
178,5.9801632618385715e-6
179,-1.2153870543143933e-5
180,-4.7962107649719324e-5
181,-7.555011085189978e-5
182,-0.00012032115585804045
183,-0.00014640506910404308
184,-0.0001408127937872956
185,-0.00015205167341370498
186,-0.0001601589501961309
187,-0.00013224517084519245
188,-0.00014712308704170176
189,-0.00015284058658983498
190,-9.121209887613037e-5
191,-8.832688964899208e-5
192,-8.186679743316562e-5
193,-9.232955286971251e-5
194,-0.0001449902327984609
195,-0.00015137011880618975
196,-0.000185373718674017
197,-0.00018782952959441767
198,-0.000171317954739861
199,-9.380287111824723e-5
200,-4.1576620057409006e-5
201,-4.999046818891311e-5
202,-4.10427521642867e-5
203,-4.637801283960104e-5
204,-4.0344419905389314e-5
205,-5.761841083817117e-5
206,-5.336380853165151e-6
207,8.013502435899896e-6
208,5.8122568161657726e-5
209,4.350247005332223e-5
210,8.200193682310293e-5
211,5.046587277537706e-5
212,3.054368332276719e-5
213,8.889980957176952e-5
214,5.641226881210884e-5
215,2.609487557581319e-5
216,2.0533993421501258e-5
217,4.238639247214106e-5
218,2.579226499774993e-5
219,2.766409183327838e-5
220,7.245020814908007e-5
221,6.8006555322222e-5
222,3.737681476308598e-5
223,3.471235129574923e-5
224,7.05702174608674e-5
225,9.600272969330684e-5
226,7.285185746392964e-5
227,6.386529222183953e-5
228,8.60960694657794e-5
229,5.646515801790628e-5
230,0.00012130144142693122
231,0.00013713133855154262
232,0.00020294647788619987
233,0.0001593992051823399
234,0.000142684887950047
235,0.00020532911343139806
236,0.0003033143317228595
237,0.00024167050397957653
238,0.00021671438833364276
239,0.00023825757710573803
240,0.0002665549160782319
241,0.0002559232106731562
242,0.00024792728726879697
243,0.00022108926111060563
244,0.00028616356487488583
245,0.00026758408323856547
246,0.00023433383841685697
247,0.0002143683354160868
248,0.00021326654539671096
249,0.00023972666511667712
250,0.0002576788852290141
251,0.00027252593872238495
252,0.000297188605725277
253,0.0002462137382734168
254,0.00023672382379099014
255,0.00019209847483965
256,0.0002709573408376058
257,0.00023412315198928984
258,0.0002695338323581309
259,0.00028231436435668115
260,0.00029419653843744967
261,0.00022540331263106957
262,0.00024650552506702897
263,0.000264210750657546
264,0.00024863972751289036
265,0.00028401721493349284
266,0.0002876484580238638
267,0.0002724623754548244
268,0.00025957096876660343
269,0.0002620403343508674
270,0.0002437294668572233
271,0.0002761441836105078
272,0.00034856272691677207
273,0.00032205984509626134
274,0.0002770266653532064
275,0.00021430535571481736
276,0.00022097691641751762
277,0.0002461672238227607
278,0.0002552739523508828
279,0.0002966599598810464
280,0.00030191296647815265
281,0.00030638016088103726
282,0.0002935887687783587
283,0.0003088674368777082
284,0.0003076526854181099
285,0.0003267995576955759
286,0.0003580069911548596
287,0.0003627483982414582
288,0.00037567602992797473
289,0.0003547212490921089
290,0.0003431214711007195
291,0.0002934917436488403
292,0.0002928414787524678
293,0.0002938166256447867
294,0.0002510040468550673
295,0.00026755321947792647
296,0.0002619423033857521
297,0.0002938460136923961
298,0.0002493317384071408
299,0.00024014919858527867
300,0.00023262777841668512
301,0.0002320195967354439
302,0.0002154584339773172
303,0.00021509161231299164
304,0.0002128143996508806
305,0.00018155123975626
306,0.00020045067352297553
307,0.00020992909213829648
308,0.000199759063807665
309,9.631000941101678e-5
310,6.936324360104658e-5
311,1.819254977270506e-5
312,2.1416102774090934e-5
313,4.851859294968314e-5
314,9.304727042586142e-5
315,0.00010946397638476815
316,0.00013384964460154557
317,0.00014217063037411063
318,0.0001244724602330899
319,0.00016075169417240878
320,0.00014326752165451958
321,0.0001128231385954095
322,0.0001310711165466231
323,0.0001421251643785916
324,7.571318832069976e-5
325,7.375352155967088e-5
326,5.714345931713406e-5
327,-3.361438370381909e-6
328,-1.8741999085884846e-5
329,8.960595423227222e-6
330,-1.7546184766913396e-6
331,6.548560576656621e-5
332,1.0647133268229522e-5
333,2.3922513180725324e-5
334,-4.623184052079177e-6
335,1.695493300286189e-5
336,4.744473196990827e-5
337,1.3951365162728447e-5
338,4.843704261249813e-6
339,-1.5524502668577795e-5
340,-3.8579603917173246e-5
341,-7.284603998794755e-5
342,-0.00014361583244208508
343,-0.0001596179771325167
344,-0.00011157402174347386
345,-0.0001018534336250383
346,-4.6738594142911226e-5
347,-4.170313829211881e-5
348,-2.359335914297172e-5
349,-1.6469658971766532e-5
350,1.0268588714346072e-5
351,-2.8478036052265093e-5
352,-6.774033514620566e-6
353,-2.822744742888729e-6
354,-4.027257898873611e-6
355,1.7010504336047986e-5
356,-2.8932874829996852e-5
357,-5.053177502280198e-5
358,-4.155277575864111e-5
359,-9.524069338568176e-5
360,-0.00012157330052807474
361,-0.00013280432889349941
362,-0.00014854245233660712
363,-0.0002043004381877062
364,-0.00025006784458634853
365,-0.00025593463010885933
366,-0.0002548298306856024
367,-0.0002514078814162315
368,-0.0002798041839981032
369,-0.00032023644580221085
370,-0.000320701262865559
371,-0.0002812245549768896
372,-0.00025750627912418043
373,-0.00031316653531327567
374,-0.0003851937071479956
375,-0.0003741436953394734
376,-0.00039077359788432524
377,-0.00041868317310279196
378,-0.00040177056430313154
379,-0.00036641420022625953
380,-0.000400502037349275
381,-0.0004342330471368186
382,-0.00036751177505236604
383,-0.00037684942656378517
384,-0.0003982268322899896
385,-0.00037087539747121995
386,-0.0003756215701468655
387,-0.0004475973438793823
388,-0.0004213164538178794
389,-0.00047385895340469576
390,-0.0004712666367910846
391,-0.0004960510340221193
392,-0.0004497374048586542
393,-0.00040946772766259847
394,-0.00043202028764023956
395,-0.00044286721682727277
396,-0.00037418876579160224
397,-0.00042379660804478796
398,-0.0004223371941105604
399,-0.00036063353550643375
400,-0.0003095820717840896
401,-0.0003141607591892133
402,-0.00034557414892698015
403,-0.00034893447309645043
404,-0.00035879273964705967
405,-0.000388269116883481
406,-0.000352309627378889
407,-0.0003363685253104682
408,-0.0003112439665063515
409,-0.00028506440812944275
410,-0.00023888437631833448
411,-0.00020137419944914788
412,-0.00023910208565296857
413,-0.00018734003507975543
414,-0.00023017604773184304
415,-0.0002550332682645187
416,-0.0002906388989325608
417,-0.0003300208430065721
418,-0.00032568944536188446
419,-0.00031218373584163123
420,-0.00032395072345204587
421,-0.000289915868944728
422,-0.00026500718487181
423,-0.00026111910363750025
424,-0.00029153545393295594
425,-0.0003108298727550402
426,-0.0003008333109053766
427,-0.00030385225664904
428,-0.00032235179345655536
429,-0.00033367261032057655
430,-0.00034870915354902267
431,-0.00036639613541468544
432,-0.00031702475573873473
433,-0.0003486522314795643
434,-0.00030494347851103674
435,-0.00025807708743657274
436,-0.00030569693362695666
437,-0.000259549419177678
438,-0.00022112006343656343
439,-0.00024262948508284174
440,-0.00024290069228600104
441,-0.0002720721835090218
442,-0.0003263187091661234
443,-0.0003428191423528178
444,-0.00031436191065167384
445,-0.0003570635509989009
446,-0.00037446871605390403
447,-0.0003707321043102952
448,-0.0003760746556117604
449,-0.0003816439883373569
450,-0.00038214190372637977
451,-0.00033026355094922056
452,-0.0003590789385185773
453,-0.00030960150353544474
454,-0.0004091691152946938
455,-0.00038518589778531025
456,-0.00033038052848495997
457,-0.0003600706529990028
458,-0.0003371265878300496
459,-0.00031302755722414986
460,-0.00035775053828880486
461,-0.0003611306066654662
462,-0.00038249479848576903
463,-0.00038148852231375895
464,-0.0003448829832139979
465,-0.00038024119053079076
466,-0.0003608248942256805
467,-0.00038228427976933724
468,-0.0003917587013925855
469,-0.000389370633088292
470,-0.00035872238672547257
471,-0.0003328910880797558
472,-0.00039265381723447424
473,-0.00038259054895287847
474,-0.0003451580312811243
475,-0.00029604616710569517
476,-0.0002700174886669994
477,-0.00022668569878049748
478,-0.00024773659136525166
479,-0.00026399532158693226
480,-0.0002545733351875419
481,-0.00028359408312108247
482,-0.000234436324411255
483,-0.00021777314147304472
484,-0.0002157491979637517
485,-0.0001882210490605279
486,-0.00022721685001827037
487,-0.00020048020902450298
488,-0.00014714027623880085
489,-0.00014392572212932616
490,-0.0001637950351976581
491,-0.00010918991369644643
492,-0.00011448715606227107
493,-0.00014629249253174755
494,-0.00013027078649130403
495,-0.0001571538641755638
496,-0.00015345590846427366
497,-0.00013038645969267338
498,-0.0001651316686041325
499,-0.0001931924541716037
500,-0.00019887065456554456
501,-0.00021057907919881782
502,-0.0001796332146119864
503,-0.00012153380585155275
504,-0.00015155646068374772
505,-0.00017411289044556416
506,-0.00022689702516091347
507,-0.00021898985301008637
508,-0.00021195717419249846
509,-0.00019432274768328494
510,-0.0002426937545647952
511,-0.00026825535954723965
512,-0.0002443991665331396
513,-0.00022284090014123222
514,-0.00021966804261165602
515,-0.0002092749736089723
516,-0.00021771452747974322
517,-0.0001699947379919226
518,-0.00014383785305375883
519,-0.00011688856985939127
520,-9.931359653821415e-5
521,-0.00010616710330961024
522,-0.00012118250678857143
523,-0.00014048913485980005
524,-0.0001688392908009334
525,-0.00021704533911336653
526,-0.00028573722828271163
527,-0.0003309652874760069
528,-0.0003115412656850633
529,-0.0002590350794187766
530,-0.0003011335870145238
531,-0.0002773873413123992
532,-0.00032406488544721565
533,-0.00032337828420256825
534,-0.00036056150862165447
535,-0.00031751137330742537
536,-0.0002926030314160369
537,-0.00026396341045055823
538,-0.00024426256402055235
539,-0.00025387155182714287
540,-0.00028479494172173575
541,-0.00029583199313761515
542,-0.00025746073198854366
543,-0.0002971721850531327
544,-0.0003305012977331872
545,-0.0003399191286559977
546,-0.00031942326008248934
547,-0.0003205282075160783
548,-0.00030736300311802407
549,-0.00029738886746797846
550,-0.0002961060634570377
551,-0.000282675626925149
552,-0.0002568885644388371
553,-0.00024062577728878654
554,-0.0002207707944947345
555,-0.0002224340810701317
556,-0.00028620864897621585
557,-0.0002861403960382174
558,-0.00023908761601983358
559,-0.00025637989706791734
560,-0.0002700701783141644
561,-0.0002999984614325672
562,-0.00025482434565596485
563,-0.00023511030996656692
564,-0.00022456242958101614
565,-0.0002332470271675139
566,-0.00016649227306917298
567,-0.00019090531546615724
568,-0.0001584088601360987
569,-0.00018017839326108702
570,-0.00015384378731763489
571,-0.00016288874063559133
572,-0.00012293599676446734
573,-0.00014231371051632636
574,-0.00011696151418777609
575,-9.280748161726984e-5
576,-0.00010837401544190569
577,-8.337713048976084e-5
578,-0.0001537206975936095
579,-9.786254884673907e-5
580,-0.00011254554513608699
581,-0.00011450301994488413
582,-0.00017814182313865008
583,-0.00017836694698584402
584,-0.0001585339979299522
585,-0.0001133255571954826
586,-0.00012824948519423563
587,-8.788488014851528e-5
588,-7.075754274460681e-5
589,-4.121252059324039e-5
590,-5.377126339220669e-5
591,-5.7617838332149686e-5
592,-7.91971866453295e-5
593,-8.884598633418523e-5
594,-0.00011257153528022852
595,-0.00017100812171508468
596,-0.00018015809723940864
597,-0.00019347752580097408
598,-0.00020426894685301794
599,-0.0001523603134380954
600,-0.0001408870684627348
601,-0.00014111394727101104
602,-9.664978951918124e-5
603,-8.079103582442239e-5
604,-5.520395864896771e-5
605,-2.822525653024001e-5
606,-2.401381728347919e-5
607,-6.377515049345977e-5
608,-7.090226837120493e-5
609,7.508772109668895e-6
610,4.228402770909238e-6
611,3.500540655546142e-5
612,2.624909636265841e-6
613,-2.3615511185694164e-5
614,-1.1347994472853482e-5
615,-1.532841258274721e-5
616,-3.858954134036612e-5
617,-1.8104859009381003e-5
618,2.2909651310491854e-5
619,-2.5300144472468682e-5
620,6.545748760569015e-6
621,2.0630345208816174e-5
622,1.5902295840200893e-5
623,-1.7999821584426232e-5
624,-2.948031524294998e-5
625,-3.765559761055233e-5
626,-4.9929526872499746e-5
627,-3.045194746830116e-5
628,-2.3370534826918512e-5
629,-3.16175939617775e-5
630,-4.75241787505388e-6
631,-7.316537354436735e-6
632,3.2395807036689454e-5
633,3.905013430670334e-5
634,2.8074928181290788e-5
635,4.030708416375422e-5
636,2.54595290445609e-5
637,2.3760566197531425e-5
638,-1.102051708388049e-5
639,-7.419501145773582e-6
640,-2.0037405288020424e-5
641,1.8233486732999774e-5
642,-8.66585072811474e-6
643,-1.6442996254523786e-5
644,-2.740360334490845e-5
645,-4.4835919813512676e-5
646,-3.8865282614231945e-5
647,-4.181999895814102e-6
648,-4.896917961748639e-6
649,-2.245741473701328e-5
650,-5.7459578352165794e-5
651,-0.00010256413043249205
652,-4.082033128530426e-5
653,-2.315722193701977e-5
654,-1.932350792019766e-5
655,-3.767657669291106e-5
656,-4.1330725432899744e-6
657,-8.160573367066418e-5
658,-7.409637114846734e-5
659,-0.00010069453970538429
660,-8.290277593657355e-5
661,-0.00010079472696261314
662,-0.00010062010585454772
663,-4.826519783572299e-5
664,-2.910497310148623e-5
665,-3.8980404307349796e-5
666,-4.553218121493306e-5
667,-3.443046914926194e-5
668,-5.883663576090257e-5
669,-0.00010277602002751846
670,-0.00010044238022205723
671,-0.0001233620069016384
672,-0.00010339618439244216
673,-9.765917158128195e-5
674,-0.00011932055903933422
675,-0.0001200680479332275
676,-9.859333166431186e-5
677,-0.00013632464246414228
678,-0.00011604716616617675
679,-0.00011575767783086962
680,-6.703608651002321e-5
681,-3.627804192779497e-5
682,-9.10886623988715e-5
683,-7.429515921733187e-5
684,-7.58386209507302e-5
685,-7.497954933942433e-5
686,-6.056427699026471e-5
687,-8.460178732646085e-5
688,-5.376082127118226e-5
689,-7.765834727848389e-5
690,-3.23814223534941e-5
691,-5.037432033681705e-5
692,-5.0487851103183196e-5
693,-7.026649905654894e-5
694,-7.842182878393643e-5
695,-0.00015114559063295746
696,-0.00016261155758061702
697,-0.00017214892773122274
698,-0.00022755473117535088
699,-0.00015862931599938083
700,-0.00021202313307525856
701,-0.00022572183231010887
702,-0.00023614127247883327
703,-0.00023944546972957378
704,-0.0002623983216041899
705,-0.00018835367982183765
706,-0.00014390854659197545
707,-0.00010883906705693461
708,-8.207319072206368e-5
709,-9.088635040314157e-5
710,-0.00013310150138862222
711,-0.00012826495292169148
712,-8.907932496554993e-5
713,-8.161556551486222e-5
714,-5.48636818065899e-5
715,-8.516305582510895e-5
716,-2.0958121433590585e-5
717,1.4224319760197742e-5
718,-1.027311093330772e-6
719,-9.098790992976788e-6
720,3.3348464317436503e-6
721,1.7087281784914305e-5
722,4.614904396172513e-5
723,2.438902466469717e-5
724,4.79994789613735e-5
725,4.2270913258173505e-5
726,7.889227789701953e-5
727,2.586127475331369e-5
728,-1.483087762904138e-6
729,-3.081275148025167e-5
730,-3.288365541520536e-5
731,-3.994051282270747e-5
732,-2.8098431398889262e-5
733,-2.107934336313386e-5
734,-8.209150383352466e-5
735,-8.547949003434866e-5
736,-0.00011716579666271547
737,-0.0001468125673955565
738,-0.0001566250053772291
739,-0.00019112403384263923
740,-0.00019264014005730226
741,-0.00020349451002810542
742,-0.00019873107690888503
743,-0.0001852377387128504
744,-0.00015800566481880525
745,-0.00010930494056855068
746,-0.00012894602284451654
747,-0.0001056247606056323
748,-0.00013288067843005485
749,-0.00010451422974555057
750,-6.0927192718859955e-5
751,-0.00010545323427212577
752,-7.926847309038828e-5
753,-0.0001103301536753336
754,-0.00010266977645052097
755,-0.00012939995738611563
756,-0.00018014568339397237
757,-0.00016727765762613258
758,-0.0001770271154366162
759,-0.00017217787823028697
760,-0.00016415906880248954
761,-0.00019307200296128356
762,-0.0001950257997366628
763,-0.00018882468927067573
764,-0.00016542200539242056
765,-0.00014369320805926474
766,-0.00017947313628594573
767,-0.0001501051976715046
768,-0.00019650744803882762
769,-0.00019056803554061769
770,-0.00015174913543566465
771,-0.00014304638404877656
772,-6.720955622662761e-5
773,-4.906302683076081e-5
774,-3.1421155176571174e-5
775,-1.5793176128006158e-6
776,2.9247950470355883e-5
777,1.9984746975596226e-5
778,5.536452990932063e-5
779,9.960594416471214e-5
780,8.254580192979612e-5
781,9.815755939893733e-5
782,0.00010631121139065816
783,9.87138912489065e-5
784,9.022671470400076e-5
785,0.00014806264953608713
786,0.00017135175505024976
787,0.00011959682892818248
788,0.00010067040524116168
789,0.00011328507199352853
790,0.00011020562755232443
791,0.0001111530533038523
792,0.00017826930077980275
793,0.00018258524116646543
794,0.00021359530030055278
795,0.0001534958868112612
796,0.00015994186284208495
797,0.00015705281977972465
798,0.00015614611982127686
799,0.00015435889311234884
800,0.00022301270683055456
801,0.00022518876066760635
802,0.00021936627916863892
803,0.00021668518848673028
804,0.0001940633200792492
805,0.0001704203761561813
806,0.00020678959951978592
807,0.0002299969528403785
808,0.0002300247350200723
809,0.0002581199885465581
810,0.0002388839218003066
811,0.00022214335041861836
812,0.000228297806000179
813,0.00023926841530700138
814,0.0002830938728126117
815,0.00019437407327720037
816,0.00017282222596838945
817,0.00021317854175171544
818,0.0002139268027576833
819,0.00017698461988652068
820,0.00010677001585493918
821,4.632292781602742e-5
822,3.1332720553519274e-5
823,2.1907059841274113e-5
824,7.693293861983838e-5
825,9.108155268448514e-5
826,0.0001319181904258745
827,0.00019621504761186586
828,0.00015192711077138102
829,0.00017510016759302016
830,0.0002243121052364058
831,0.0002691574359741828
832,0.00029306057252085894
833,0.00027353585525320847
834,0.00029169165714768193
835,0.00026571238445667194
836,0.0002231500935207009
837,0.00022883501884970203
838,0.00021355329797904861
839,0.00016673727831871283
840,0.00019250064113323474
841,0.0002074815916411479
842,0.00018325336043100427
843,0.0001891973736898077
844,0.00022477505330142605
845,0.00019627537003686924
846,0.00019331938152199543
847,0.00023707570399523293
848,0.00022329023354371614
849,0.00024642293376463364
850,0.00027069060682111015
851,0.00028571767563333986
852,0.0003142465742833305
853,0.00036307106827739786
854,0.00044317816257954517
855,0.0005002953868396853
856,0.00045336514775495547
857,0.00039324418402121293
858,0.00041555776275959745
859,0.0004706477622579068
860,0.0005144334621294225
861,0.000508089620462702
862,0.0004918859935810302
863,0.0004741501331632647
864,0.0004616405980911905
865,0.00047949489302214035
866,0.0005065763404120938
867,0.0005245356541112352
868,0.0005282257910294763
869,0.0005058693652111243
870,0.0005409987947363908
871,0.000630020762147711
872,0.0006555554602079107
873,0.0006598829891212392
874,0.000661585916127202
875,0.000677882176495233
876,0.0006733302769911056
877,0.0006213606155011593
878,0.0005931963420685008
879,0.0005801277999453706
880,0.0005473748027955939
881,0.0004461169849909877
882,0.00044305080218022124
883,0.00046516317989680193
884,0.00048390699738618827
885,0.00043857397258594206
886,0.00043493981092860206
887,0.00045578627007143767
888,0.00044017783805041556
889,0.00044878653073080794
890,0.00040954068155112284
891,0.0004077647609784708
892,0.000387159436783238
893,0.00032717022092937717
894,0.00027311249805098186
895,0.0003069253149136393
896,0.0003033601407563928
897,0.0003209231722661659
898,0.0002961215350040907
899,0.0002646165770413622
900,0.0002736022409801305
901,0.00031605507916550177
902,0.0003653499545168486
903,0.0004068982446890615
904,0.0004373754325880804
905,0.00043071948286188365
906,0.00043430009772473356
907,0.0004353262763126424
908,0.00046480404886814643
909,0.0004823228996764586
910,0.00045961039675281837
911,0.0005007329457400532
912,0.000538305293364641
913,0.0005487780624774706
914,0.0005416847799552824
915,0.0005139373866657077
916,0.0005566871653683278
917,0.000559209090909514
918,0.0006033978357027854
919,0.0006223737407675478
920,0.0006231086407951973
921,0.0005611633004044624
922,0.0004994538872702044
923,0.0005011712525865918
924,0.00046720423854923216
925,0.0004780216751118451
926,0.0004856667780634848
927,0.0004606835705830809
928,0.00045272625044565903
929,0.0004390022594384174
930,0.0004533156397169921
931,0.0004490529076783494
932,0.0004109334690553163
933,0.0003415531966708598
934,0.0003309406499884043
935,0.00035652232660372867
936,0.00032852817558584905
937,0.00030300113638257646
938,0.00031172587980934625
939,0.0003007775508610037
940,0.00038232873405686307
941,0.0003594174754762488
942,0.00033989907858183614
943,0.00037508858731065013
944,0.0004117228792925429
945,0.0004701016296139002
946,0.0004595466925137974
947,0.000469569210202217
948,0.00047660934489860313
949,0.00045797608966537926
950,0.0004579544778727809
951,0.00046086854403285497
952,0.00045356754297331674
953,0.00044335359606462795
954,0.00043679987207125134
955,0.00039690716572743145
956,0.00035363337346878005
957,0.00036669903989619074
958,0.00036718940999824897
959,0.0003796151337103057
960,0.0003965500282214788
961,0.00037677758732915315
962,0.0003607534894072394
963,0.0003529588487184604
964,0.00036799805933811707
965,0.0003637969936352839
966,0.0003686978903034995
967,0.000345849955584478
968,0.00030338626986241984
969,0.00029996192550234404
970,0.0003190755888509798
971,0.0003160741166494141
972,0.000265630794059574
973,0.0002256449065406319
974,0.00025115453685564735
975,0.00024333628212310613
976,0.00022553228184701556
977,0.00025079164228683807
978,0.0002819632250438407
979,0.0003322348267026465
980,0.0003698409470431536
981,0.0003954009188880727
982,0.0003607550530793651
983,0.00034788951089002705
984,0.00040044951784883693
985,0.0003659394312378915
986,0.00038263100412227037
987,0.0004474846391377889
988,0.00039741806075206784
989,0.00041291780360046894
990,0.0003799356403973114
991,0.00036755601574744117
992,0.000439653178723386
993,0.0005228109612011767
994,0.0004754891921757044
995,0.00048464031260381793
996,0.0005275491206085856
997,0.0005004067330892973
998,0.00047807296004819265
999,0.0004656436186215578
1000,0.00044326869868057143
1001,0.0004283339248024775
1002,0.0004150605874978611
1003,0.0004348701845472103
1004,0.0004674722185126349
1005,0.00047464838341845653
1006,0.0004933065824684324
1007,0.0005108945429547481
1008,0.0005213941387285225
1009,0.0005372806790416825
1010,0.0005158928162730925
1011,0.0005148628714776142
1012,0.0005513816504878728
1013,0.0005551343013386813
1014,0.000568923333766109
1015,0.0005958442608132911
1016,0.0005880144262091719
1017,0.0005919882846107217
1018,0.0005969820764145326
1019,0.0006187073669792174
1020,0.0006419239182335812
1021,0.0006636555065988981
1022,0.0006442687115087952
1023,0.0006537877992768055
1024,0.0007048289139473653
1025,0.0007016236367975617
1026,0.0007211453249270732
1027,0.0007146918431635416
1028,0.000720971543200232
1029,0.0006696298088822584
1030,0.0007008010884269321
1031,0.0006661814713538676
1032,0.000659279818531143
1033,0.000722380676094912
1034,0.0007620640668074087
1035,0.0007616840326466354
1036,0.0007596735881867773
1037,0.0007993107881460064
1038,0.0007516171270953429
1039,0.0007946365678996785
1040,0.0008069124887927251
1041,0.0007954281793929743
1042,0.000808819691291673
1043,0.0008200034742791583
1044,0.0008131709114640642
1045,0.0008000891192148456
1046,0.0007847737180927776
1047,0.0007842527710262697
1048,0.0007698757142552496
1049,0.0008093086059300765
1050,0.0008517102343514469
1051,0.000868226699952303
1052,0.0008413009384027958
1053,0.0007899436430921467
1054,0.0007824597356574883
1055,0.0007215086759386796
1056,0.000705993059149366
1057,0.0007270899463686256
1058,0.0007209031187722219
1059,0.000746124361447078
1060,0.0007332653370185939
1061,0.0007092602972512811
1062,0.0007264083269916216
1063,0.0007109234089492244
1064,0.000710971415962902
1065,0.0007297957050077054
1066,0.0007491505050848199
1067,0.0007421250264477706
1068,0.0007892050568306736
1069,0.0008009396627853232
1070,0.0008122017006306724
1071,0.000822307981790154
1072,0.0008219184902056539
1073,0.0008448525705770397
1074,0.0008489653525520109
1075,0.0007624749175753169
1076,0.0007574264121254379
1077,0.0007824235970194117
1078,0.0007152296820081504
1079,0.0007259445877924081
1080,0.0007636613576259499
